,Unnamed: 0,tweet_text,sentiment,emojis
1134,55915,Yay! Mais um! Sexta tem Soul e quarta que vem fechando tudo Lucius &amp Kalevi D ☠ Nyah https//t.co/xjQi0fbIo0 ☠ Spirit https//t.co/zUQ6wzYylm ☠ Inkspired https//t.co/n6JffYOUle ☠ Wattpad https//t.co/v2aPtlCEAf ⇢ Imagem por TsukiAkii https//t.co/aUknWL1hYy https//t.co/4RzhCyYw08,1,"['☠', '☠', '☠', '☠']"
1135,55916,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/TOrdqsEyvm,1,['™']
1136,56048,eu aqui toda feliz a pensar que iam dizer que sim como disseram no outro cinema e afinal não ( MAS AINDA PODE HAVER CONFIRMAÇÃO E EU TÔ CÁ PRA VER O FILME 🤓,0,['🤓']
1137,56093,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/eqbREm20rG,1,['™']
1138,56137,stedile_mst Da vergonha alheia esse desespero do PT... tá acabando! Dia 28 muita coisa vai mudar ) Até lá tá divertido o Haddad esperneando 😂😂😂😂😂,1,"['😂', '😂', '😂', '😂', '😂']"
1139,56167,larilirass Iarryisart marianabeIo https//t.co/YB95alHdcF baixa nesse site aqui )coloca em favoritospra ser mais fácil quando quiser baixar um vídeo ♥️🌈,1,"['♥', '🌈']"
1140,56197,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/kD5dmcxe9x,1,['™']
1141,56198,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/zETT1zHGRW,1,['™']
1142,56209,amandagimenessp Rlx.. to indo morar aí em PT aí a gente mora junto hahahahaha 💕to cm sdd (,0,['💕']
1143,56211,Vê todas as novidades que temos para ti D clica em 👉👉 https//t.co/qsjZApcpAP,1,"['👉', '👉']"
1144,56247,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/3YasP1iIub,1,['™']
1145,56262,SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/d4XTZS88lD,1,['™']
1146,56294,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/g7DTK7mvrW,1,['™']
1147,56346,Os Procurados do Aranha SHAREfactory™ https//t.co/EsrfIoHYEY Segue a live!! Deixa aquele like se inscreva no nosso canal e ative as notificações D Vamos simbora meu povo v https//t.co/SMK91vJk1L,1,['™']
1148,56371,ramos_antonio Visao_pt Eu sou um doce... vinagrento 😂 preocupa-me o consumo de oxigénio só por isso ),1,['😂']
1149,56446,Ora aí está mais uma boa noticia... 😟 Mas agora com o novo secretário de estado da energia a tudo fazer para manter os interesses das energéticas é que isto vai... p https//t.co/p4dvpZM7LJ,1,['😟']
1150,56543,FernandaForce VEJA O socialismo é apenas um contraponto 😉 pro capitalismo não ficar tão selvagem... É assim que penso... Mas acho do fundo do meu coração que o futuro presidente não é liberal ele é um déspota tipo O Estado sou eu! Quem viver verá )))),1,['😉']
1151,56545,Esse negócio de lutar é de família ) Mamãe com os Tupinambá da Serra do Padeiro Bahia. A educação indígena e a integridade de seu povo depende dessas eleições. Não podemos desistir. Haddad13 ❤️ https//t.co/JN8tzx7kyb,1,['❤']
1152,56595,Essas eleições estão me lembrando aquela eleição que o avião que o Eduardo Campos estava caiu.. ( imagina agora com uma prisão/liberdade em jogo. 😧,0,['😧']
1153,56626,Kari_Adores_DE hahahahaha sorry meu alemão anda bem enferrujado ( mas sim é sobre essas eleições é bem injusto mesmo... aber können wir wieder deutsch üben? 🤓,0,['🤓']
1154,56734,Crossover entre XadrezVerbal AntiCast e torturra seria foda! 🤗❤️✨ os 2 primeiros foram os podcasts q + usei pra me informa e refleti nessas eleições. E o 3º foi o canal Estúdio Fluxo do Bruno q nos últimos dias tem feito umas lives ótimas. Ouçam os 3 e me indiquem outros ) https//t.co/L7aMS1HI7b,1,"['🤗', '❤', '✨']"
1155,56737,Bom dia pessoas ) Não briguem com seus coleguinhas por política taokey as eleições já estão acabando as amizades ñ precisam ir junto 😚,1,['😚']
1156,56781,madeleinelacsko -(  dois homens de ideologias opostas  ambos se dizem defensores da democracia e ambos tem dificuldade de entender que na democracia verdadeira todos tem direito de manifestar sua opinião mesmo quando diverge daquilo que acreditamos. Eles que perderam com o block. Bjs 😘,0,['😘']
1157,56797,andrejcaetano BrazilBrian Eu sou brasileira André ) Me refiro à conjuntura política nesse momento - que por tabela diz e define muito sobre o Brasil. O resultado das eleições pode ser ruim ou terrível mas a verdade é que como país já perdemos 😔,1,['😔']
1158,56802,guiboferraz Menino eu tbm ( não de pânico mas de ansiedade to tendo o tempo todo! tem um grupo que participo e tá todo mundo assim mesmo q a gente n fale de política parece que o tempo tá pesado pra todo mundo. Tá uma energia ruim circulando 😔,0,['😔']
1159,56834,Tete99123273 Eu conheço o spirit que é a mesma vibe que wattpad mas não sei se lá postam livros assim que nem no wattpad ( Conheço todos esses livros ufa! Eu queria uns outros que ele aprovou que envolvem outras mitologias mais distintas mas até o momento eu não vi em pt ( Obrigada 💜,0,['💜']
1160,56865,poxa tadinho de Jesus tem gente nova entrando no clubinho dele ele não quer isso (( ele só quer um clubinho seleto de pessoas que pensam igual nossa o que seria de Jesus se não tivesse os bolsominion pra defender ele né? 😪😥😭😭 https//t.co/Z9eDfZwjyg,0,"['😪', '😥', '😭', '😭']"
1161,56892,thais_doming Ai miga queria ser assim. ( Mas ontem tava lá eu dizendo pro Padre Bolsominion que adoraria ver os pais dos coroinhas abusados sexualmente com um 38 não mão. 🤷,0,['🤷']
1162,56905,5- tear the truth untold e fake love *apsr de airplane pt 2 anpanman e love maze serem incríveis💖eu acho q todo o álbum o é )*,1,['💖']
1163,56915,Patrici60845708 Bonjour the unroll you asked for Thread by joaovillaverde Em entrevista a talitafernandes na Folha Bebianno (presidente do PSL) justifica a baixa aprovação de projetos de Bolso […] https//t.co/OcGjhKBxRs Enjoy ) 🤖,1,['🤖']
1164,56924,Queria tanto te ver na pt do Zago ( vai na pvt? ❤️ — quando vai ser? me ativa q eu vou https//t.co/KAU69C1gwY,0,['❤']
1165,57032,aparentemente o senado hospeda programas d radio (desculpa a ignorância) e minha musica ta la no dominio deles D celo boulos de ocupação 👍🏽 https//t.co/dCX7sNLf4q,1,"['👍', '🏽']"
1166,57038,ga_biszz Não tenho nem dinheiro pra conseguir dar pt amanhã 😂😂😂😂 e seu shorts e muito grande (,0,"['😂', '😂', '😂', '😂']"
1167,57051,igor_oliveira Bonjour please find the unroll here Thread by lucasmafaldo Eis a gênese dos isentões. A estratégia retórica do messianismo socialista-petista consiste em fazer constantemente as a […] https//t.co/511D76kWDy Enjoy ) 🤖,1,['🤖']
1168,57055,prtrrrs batatinha_uma GersicaNovak jairbolsonaro Eu vi o link veja os meus ) houve um progresso sim mas Dilma.a começou a destruir tudo em 2014 com a crise econômica q ela jogou o país. Como o partido q jogou o país em crise vai tirar dela? 🤔 Não tem lógica nenhuma.,1,['🤔']
1169,57072,Eu estou bem e vc? Hj fiz a última prova agora só final de novembro ) como foi seu fds? 💙🌼 — foi triste por causa das eleições e essa semana ta bem cansativa pq eu tenho doia projetos na fac... https//t.co/250YAFQ6ER,1,"['💙', '🌼']"
1170,57093,Quando vem bolsominion de monte me encher o saco ) Vai apoiar fascista longe de mim e sem usar o Bangtan pra ganhar biscoito ❤️ https//t.co/Xsi29Eppdq,1,['❤']
1171,57097,gdcl2018 É porque eu sou a Hime-chan ~♥ é A Crunchyroll por ser A empresa de streaming D,1,['♥']
1172,57126,alebsilva Hello you can read it here Thread by lucasmafaldo Eis a gênese dos isentões. A estratégia retórica do messianismo socialista-petista consiste em fazer constantemente as a […] https//t.co/511D76kWDy Enjoy ) 🤖,1,['🤖']
1173,57149,😂😂 QUEM ACHAR SEMELHANTE DÊ UM RETWEET 😂😂 NasRuasComBolsonaro Bolsonaro17 elesim EleNao Eleicoes2018 lula Haddad LulaLivre AFazenda daciolo Tags aleatórias para chegar até você ) https//t.co/HlGswquBIW,1,"['😂', '😂', '😂', '😂']"
1174,57154,eltonnemesis Hello the unroll you asked for Thread by lucasmafaldo Eis a gênese dos isentões. A estratégia retórica do messianismo socialista-petista consiste em fazer constantemente as a […] https//t.co/511D76kWDy Enjoy ) 🤖,1,['🤖']
1175,57165,Participa já no sorteio / giveaway do ftwesports e habilita-te a ganhar um Rato e um Tapete de Rato da HP 😱 Não percas esta oportunidade D Boa sorte 🍀 ftwesports ftwarmy ftwOmen giveaway dominate https//t.co/sHCZHTfkce https//t.co/sHCZHTfkce https//t.co/LpxZaVnoM8,1,"['😱', '🍀']"
1176,57175,Agora vai! P Em mais uma tentativa de enganar o povo Haddad agora diz que vai congelar gás. rs Vai que mais essa nova mudança cola! kkkkkkk Uma estocava vento o outro vai congelar gás. Fio se congelar o gás o fogo não acende. P Falo mais nada! 😏🤐🤐,1,"['😏', '🤐', '🤐']"
1177,57184,Kahmarao ShMM3000 ai migo mt gente pede ( e eu nunca passo nem aceito senha de ninguém minha política pessoal 😂 mas dá um toque no donato,0,['😂']
1178,57190,Hoje é PodcastFriday dia de indicar o episódio do seu podcast favorito - Mencione seu programa favorito no Twitter. - Não esqueça de linkar o episódio ) OuçaMaisPodcasts 🎙️🎧🇧🇷 AntiCast 363 – A Democracia Brasileira está em risco com Bolsonaro? https//t.co/KCvshAbWLD https//t.co/m0lVirQX63,1,"['🎙', '🎧']"
1179,57310,O Tesão me consome! https//t.co/FX2i0JrTWP ao vivo no cameraprive venha gozar comigo ) Porno Amadora VemProPrivado 😋😘 BelasBrasil_ CamGatas_Brasil Imagens_Day AdultBrazil cam4coach_pt RetweetGostosas TulioPromoter https//t.co/WBYHq6UVp9,1,"['😋', '😘']"
1180,57361,Vascojorge120 lucasmmaia vinilcastro olha_hashii cirogomes ainnn ele não quer me responder de uma maneira que eu responda que é comunismo e fake newssssss não sei como lidar ( ☺️,0,['☺']
1181,57375,Olha isso jairbolsonaro foda-se cara voçe e uma merda )❤️ https//t.co/KvhmUG34Xn,1,['❤']
1182,57405,JovemPanNews ASSASINO não é quem mata??? ela pode provar isso??? eu por outro lado posso provar que a corrupção da esquerda no poder é ASSASINA mata pessoas de fome em filas de hospitais etc... esquerda se 💩 td pq sabe que as mamatas vão acabar ),1,['💩']
1183,57413,Votem na Bárbara Bandeira e eu dou-vos um chocolate ))💛 https//t.co/TukCW6vSrU,1,['💛']
1184,57417,Mariana69004141 WandersonNadiel bandidanabalada patsbrito Haddad_Fernando Vc me parece ser inteligente por que não votou no Ciro se queria tirar o pt do poder? ( kkkk FUUUI 😙,0,['😙']
1185,57426,yokishox CrlMermao_ TSEjusbr poxa que maldade com o santo B171 de corrupto não tem nada ( - Caixa 2 p/ fake news ☑️ - Funcionária fantasma ☑️ - Sonegação fiscal assumida ☑️ - Ocultação de bens à justiça ☑️ - Auxílio-moradia tendo imóvel ☑️ - Citado na lista de Furnas ☑️ - Partidário por 11 anos do PP ☑️,0,"['☑', '☑', '☑', '☑', '☑', '☑', '☑']"
1186,57455,DaniloGentili ManuelaDavila LulaOficial Olha pra Manuela ela é mais que isso! Como todas nós! Ficar ofendida por comentários do nível do Gentili não tem nem sentido (aliás vc não faz muito jus ao nome né querido kkkk) ele é tão nada que esse tipo de coisa não deveria afetar tanto assim... 👍🏻 ),1,"['👍', '🏻']"
1187,57460,BlogDoPim Olha o tempo que o cara tem que perder só pra refutar fake news!!! Malditos maus perdedores!! ( Por isso que ele está certo em não ir nos debates Se desgastar pra ter que ficar lavando roupa com esse tipo de gente da outra campanha....? Não mesmo 😢,0,['😢']
1188,57461,Falei sobre a história da gestão do Dória ter marcado a mão de crianças para elas não repetirem a merenda na escola e meus pais me acusaram de fake news lol. Fiz questão de pegar o link em 3 jornais e mandar para eles ) Eles só me responderam 😁,1,['😁']
1189,57483,GeracaodeValor Também acho tanta mentira e fake news só pra confundir a mente da pessoa ) 🤔🤦‍♀️,1,"['🤔', '🤦', '♀']"
1190,57507,Centenas de estudantes da U.Porto já pouparam 4 horas de fila... E tu já atualizaste o teu perfil Andante pela internet (https//t.co/p91THmz9Av)? D 🤔🚋🚌🤗 Foto Metro do Porto,1,"['🤔', '🚋', '🚌', '🤗']"
1191,57508,Truques para que a tua viagem corra sempre sobre rodas nunca são demais certo? ) 👉🏻 https//t.co/03rY6Z0gge SmartDriver https//t.co/qMQVx5Sn47,1,"['👉', '🏻']"
1192,57543,Criei um Tweet para somar Aki com os Bolsonarianos de plantão ) BOLSONARO PRESIDENTE 🇧🇷1⃣7⃣🇧🇷👉😎👉BolsonaroSim https//t.co/jhQJCW9Cr8,1,"['👉', '😎', '👉']"
1193,57562,helcasrock jairbolsonaro eu tmbm curto art desenho e tatoo. ) vou parar se nao vc vai pensar que sou um psicopata kkkkkkk helen cristine. 😄,1,['😄']
1194,57567,p_alepascoal8 noroeeste bttlborn Parabéns então pela sua lógica de pensamento super coerente 👍 o que te move não é vontade de acabar com a corrupção mas seu antipetismo bem cego. Boa sorte ),1,['👍']
1195,57588,fredferrao Hi the unroll you asked for Thread by lucasmafaldo O pedido para cancelar a eleição e a tentativa de bloquear o WhatsApp reforçam o que tenho falado nos últimos dias o pr […] https//t.co/RD6z74QFgF Enjoy ) 🤖,1,['🤖']
1196,57591,DaniloGentili ManuelaDavila LulaOficial +❤️🙏🏼 Tá certinha ),1,"['❤', '🙏', '🏼']"
1197,57598,thiagoneves1985 inamartinelli jairbolsonaro Hahahahha ta fazendo! ) inclusive não é graças a tv aberta que a gente ta liderando pesquisa 😘,1,['😘']
1198,57662,ManuelaDavila A vice do poste  do marmita no jornal inglês 😂😂😂 qual ? Communist Party of Britain ? Recebendo ordens de um presidiário como mulher eu esperava melhor (,0,"['😂', '😂', '😂']"
1199,57669,Estava almoçando qdo começou a propaganda eleitoral do salnorabo sério não é drama q a comida quis voltar ( Daí a Netflix me salvou 🙏,0,['🙏']
1200,57679,lauravpf Hello please find the unroll here Thread by lucasmafaldo O pedido para cancelar a eleição e a tentativa de bloquear o WhatsApp reforçam o que tenho falado nos últimos dias o pr […] https//t.co/RD6z74QFgF Enjoy ) 🤖,1,['🤖']
1201,57712,luuh_hs Hola you can read it here Thread by dealcantara_ Agora vou fazer uma biografia de Bolsonaro respira fundo e vamos lá. Nascido em 21 de março de 1955 neto de um soldado […] BolsonaroNazista BolsonaroTerrorista https//t.co/zexhYmOnHc Enjoy ) 🤖,1,['🤖']
1202,57723,venturaisabela fortíssima infelizmente ( pior que todos votam no bolso pq odeiam corrupção mas votam no waldez tbm nosso gov ex presidiário 😍,0,['😍']
1203,57732,Boa tarde TSEjusbr a equipe já almoçou? Bom descanso pós almoço! E quando voltarem ao trabalho não se esqueçam ESTAMOS ESPERANDO AÇÕES SOBRE Caixa2doBolsonaro CassaçãoDoBolsonaro Bolsolao FAÇAM O QUE SÃO PAGOS PRA FAZER! ) Beijos de luz! ✨,1,['✨']
1204,57737,Rooziee Hallo please find the unroll here Thread by filgmartin 1. Do total de 147 milhões de eleitores que estavam aptos a votar 117 milhões (ou 79% do total) foram às urnas. Dos que […] https//t.co/84JhpLPnnA Enjoy ) 🤖,1,['🤖']
1205,57797,PabloCareta Hallo you can read it here Thread by filgmartin 1. Do total de 147 milhões de eleitores que estavam aptos a votar 117 milhões (ou 79% do total) foram às urnas. Dos que […] https//t.co/84JhpLPnnA Enjoy ) 🤖,1,['🤖']
1206,57831,____ NOTÍCIA URGENTE! -) HADDAD VAMOS VIRAR A ELEIÇÃO E DERROTAR UM🤮TRAMBIQUEIRO🤢! -) LEIA reportagem COMPLETA do Brasil 247 dando um CLIQUE na 'IMAGEM - VER... https//t.co/X6PMC7o4nO,1,"['🤮', '🤢']"
1207,57836,AÇAÍ E O APOIO DO POVO DO PARÁ ... P B17 A vida de Bolsonaro no Pará já é uma realidade! PTnão 👍🇧🇷️✌️🍻NasRuasComBolsonaro https//t.co/jLxBx9micp,1,"['👍', '✌', '🍻']"
1208,57879,jairbolsonaro Ele agradece ainda gente ! e muita satisfação fazer parte dos marqueteiros do Bolsonaro ) 🇧🇷😎👉👉,1,"['😎', '👉', '👉']"
